Year,Season,Region,fwd,wsmax
2016,Annual,East of England,0.447,12.167
2017,Annual,East of England,0.394,10.683
2018,Annual,East of England,0.426,8.992
2019,Annual,East of England,0.428,8.925
2020,Annual,East of England,0.475,15.550
2021,Annual,East of England,0.417,10.917
2022,Annual,East of England,0.433,10.892
2023,Annual,East of England,0.388,9.175
2024,Annual,East of England,0.350,11.467
2025,Annual,East of England,0.459,13.425
2026,Annual,East of England,0.427,10.058
2027,Annual,East of England,0.405,12.967
2028,Annual,East of England,0.366,8.908
2029,Annual,East of England,0.445,13.933
2030,Annual,East of England,0.419,13.900
2031,Annual,East of England,0.427,9.517
2032,Annual,East of England,0.427,10.317
2033,Annual,East of England,0.404,6.725
2034,Annual,East of England,0.444,10.775
2035,Annual,East of England,0.376,10.192
2036,Annual,East of England,0.298,6.050
2037,Annual,East of England,0.529,13.725
2038,Annual,East of England,0.409,11.242
2039,Annual,East of England,0.475,11.842
2040,Annual,East of England,0.390,9.775
2041,Annual,East of England,0.434,9.733
2042,Annual,East of England,0.463,18.525
2043,Annual,East of England,0.450,8.650
2044,Annual,East of England,0.389,8.100
2045,Annual,East of England,0.482,11.933
2046,Annual,East of England,0.409,10.592
2047,Annual,East of England,0.396,9.075
2048,Annual,East of England,0.419,9.442
2049,Annual,East of England,0.372,7.867
2050,Annual,East of England,0.433,8.417
2051,Annual,East of England,0.441,10.625
2052,Annual,East of England,0.396,11.283
2053,Annual,East of England,0.424,10.433
2054,Annual,East of England,0.406,8.942
2055,Annual,East of England,0.411,7.917
2056,Annual,East of England,0.459,11.300
2057,Annual,East of England,0.361,11.367
2058,Annual,East of England,0.398,10.225
2059,Annual,East of England,0.376,11.317
2060,Annual,East of England,0.381,10.200
2061,Annual,East of England,0.375,8.167
2062,Annual,East of England,0.386,8.692
2063,Annual,East of England,0.416,9.733
2064,Annual,East of England,0.452,8.442
2065,Annual,East of England,0.392,7.217
2066,Annual,East of England,0.432,10.242
2067,Annual,East of England,0.399,13.608
2068,Annual,East of England,0.460,8.300
2069,Annual,East of England,0.410,11.342
2070,Annual,East of England,0.411,7.967
2071,Annual,East of England,0.405,10.508
2072,Annual,East of England,0.407,12.908
2073,Annual,East of England,0.348,7.892
2074,Annual,East of England,0.504,13.150
2075,Annual,East of England,0.461,11.942
2076,Annual,East of England,0.416,9.633
2077,Annual,East of England,0.290,7.975
2078,Annual,East of England,0.365,5.908
2079,Annual,East of England,0.428,10.850
2080,Annual,East of England,0.401,8.750
1981,Annual,East Scotland,0.516,15.083
1982,Annual,East Scotland,0.535,17.603
1983,Annual,East Scotland,0.519,20.551
1984,Annual,East Scotland,0.496,12.167
1985,Annual,East Scotland,0.484,13.513
1986,Annual,East Scotland,0.511,14.481
1987,Annual,East Scotland,0.487,10.590
1988,Annual,East Scotland,0.487,13.872
1989,Annual,East Scotland,0.462,11.558
1990,Annual,East Scotland,0.541,14.603
1991,Annual,East Scotland,0.475,11.949
1992,Annual,East Scotland,0.505,13.667
1993,Annual,East Scotland,0.503,17.083
1994,Annual,East Scotland,0.467,16.833
1995,Annual,East Scotland,0.511,12.526
1996,Annual,East Scotland,0.523,15.115
1997,Annual,East Scotland,0.504,13.256
1998,Annual,East Scotland,0.558,17.859
1999,Annual,East Scotland,0.515,15.974
2000,Annual,East Scotland,0.437,12.474
2001,Annual,East Scotland,0.501,13.686
2002,Annual,East Scotland,0.533,11.667
2003,Annual,East Scotland,0.493,14.628
2004,Annual,East Scotland,0.490,11.635
2005,Annual,East Scotland,0.481,12.359
2006,Annual,East Scotland,0.480,10.962
2007,Annual,East Scotland,0.496,14.551
2008,Annual,East Scotland,0.520,14.417
2009,Annual,East Scotland,0.502,13.590
2010,Annual,East Scotland,0.442,12.538
2011,Annual,East Scotland,0.489,11.801
2012,Annual,East Scotland,0.508,11.615
2013,Annual,East Scotland,0.469,13.276
2014,Annual,East Scotland,0.546,13.795
2015,Annual,East Scotland,0.506,13.974
2016,Annual,East Scotland,0.512,14.429
2017,Annual,East Scotland,0.522,12.788
2018,Annual,East Scotland,0.519,11.474
2019,Annual,East Scotland,0.496,12.974
2020,Annual,East Scotland,0.565,20.705
2021,Annual,East Scotland,0.486,17.141
2022,Annual,East Scotland,0.517,15.429
