Year,Season,Region,fwd,wsmax
2016,Annual,East of England,0.342,6.698
2017,Annual,East of England,0.351,6.124
2018,Annual,East of England,0.369,9.248
2019,Annual,East of England,0.464,8.798
2020,Annual,East of England,0.421,7.930
2021,Annual,East of England,0.412,12.000
2022,Annual,East of England,0.418,9.248
2023,Annual,East of England,0.370,8.814
2024,Annual,East of England,0.459,9.248
2025,Annual,East of England,0.332,6.682
2026,Annual,East of England,0.411,8.643
2027,Annual,East of England,0.355,10.101
2028,Annual,East of England,0.431,8.729
2029,Annual,East of England,0.388,7.124
2030,Annual,East of England,0.391,6.450
2031,Annual,East of England,0.436,10.295
2032,Annual,East of England,0.386,8.101
2033,Annual,East of England,0.395,8.814
2034,Annual,East of England,0.387,8.000
2035,Annual,East of England,0.394,7.225
2036,Annual,East of England,0.381,8.636
2037,Annual,East of England,0.332,7.287
2038,Annual,East of England,0.364,7.899
2039,Annual,East of England,0.348,6.171
2040,Annual,East of England,0.392,8.442
2041,Annual,East of England,0.420,9.705
2042,Annual,East of England,0.358,6.264
2043,Annual,East of England,0.382,8.891
2044,Annual,East of England,0.445,7.907
2045,Annual,East of England,0.382,6.264
2046,Annual,East of England,0.383,8.140
2047,Annual,East of England,0.418,8.101
2048,Annual,East of England,0.415,10.612
2049,Annual,East of England,0.362,8.628
2050,Annual,East of England,0.312,7.434
2051,Annual,East of England,0.389,7.109
2052,Annual,East of England,0.362,6.318
2053,Annual,East of England,0.357,6.411
2054,Annual,East of England,0.325,8.915
2055,Annual,East of England,0.429,7.465
2056,Annual,East of England,0.322,7.527
2057,Annual,East of England,0.428,10.488
2058,Annual,East of England,0.377,7.651
2059,Annual,East of England,0.418,10.039
2060,Annual,East of England,0.358,7.109
2061,Annual,East of England,0.397,7.806
2062,Annual,East of England,0.407,8.426
2063,Annual,East of England,0.362,8.690
2064,Annual,East of England,0.412,9.806
2065,Annual,East of England,0.362,6.426
2066,Annual,East of England,0.375,8.109
2067,Annual,East of England,0.374,8.140
2068,Annual,East of England,0.380,7.698
2069,Annual,East of England,0.347,6.589
2070,Annual,East of England,0.368,7.388
2071,Annual,East of England,0.322,6.713
2072,Annual,East of England,0.307,6.884
2073,Annual,East of England,0.406,7.047
2074,Annual,East of England,0.405,7.891
2075,Annual,East of England,0.393,9.357
2076,Annual,East of England,0.369,6.690
2077,Annual,East of England,0.411,8.698
2078,Annual,East of England,0.383,8.791
2079,Annual,East of England,0.395,6.953
2080,Annual,East of England,0.367,7.194
1981,Annual,East Scotland,0.497,13.366
1982,Annual,East Scotland,0.454,11.273
