Year,Season,Region,fwd,wsmax
2019,Annual,East of England,0.347,6.937
2020,Annual,East of England,0.353,10.484
2021,Annual,East of England,0.326,6.841
2022,Annual,East of England,0.373,8.976
2023,Annual,East of England,0.326,7.730
2024,Annual,East of England,0.375,7.905
2025,Annual,East of England,0.356,7.421
2026,Annual,East of England,0.341,8.024
2027,Annual,East of England,0.325,7.460
2028,Annual,East of England,0.281,6.460
2029,Annual,East of England,0.334,8.206
2030,Annual,East of England,0.342,7.302
2031,Annual,East of England,0.375,6.373
2032,Annual,East of England,0.363,7.556
2033,Annual,East of England,0.338,6.238
2034,Annual,East of England,0.305,6.056
2035,Annual,East of England,0.350,8.151
2036,Annual,East of England,0.345,8.437
2037,Annual,East of England,0.397,10.429
2038,Annual,East of England,0.358,8.000
2039,Annual,East of England,0.319,5.468
2040,Annual,East of England,0.351,6.492
2041,Annual,East of England,0.360,11.722
2042,Annual,East of England,0.396,7.214
2043,Annual,East of England,0.318,5.675
2044,Annual,East of England,0.408,7.595
2045,Annual,East of England,0.349,6.135
2046,Annual,East of England,0.389,9.008
2047,Annual,East of England,0.306,6.286
2048,Annual,East of England,0.307,6.913
2049,Annual,East of England,0.299,6.976
2050,Annual,East of England,0.301,8.159
2051,Annual,East of England,0.332,6.230
2052,Annual,East of England,0.391,9.048
2053,Annual,East of England,0.333,5.881
2054,Annual,East of England,0.270,5.667
2055,Annual,East of England,0.270,5.222
2056,Annual,East of England,0.331,6.929
2057,Annual,East of England,0.298,5.802
2058,Annual,East of England,0.299,7.429
2059,Annual,East of England,0.279,4.675
2060,Annual,East of England,0.350,8.651
2061,Annual,East of England,0.329,8.325
2062,Annual,East of England,0.338,6.294
2063,Annual,East of England,0.317,8.159
2064,Annual,East of England,0.363,7.762
2065,Annual,East of England,0.405,10.278
2066,Annual,East of England,0.316,6.722
2067,Annual,East of England,0.320,6.921
2068,Annual,East of England,0.307,6.921
2069,Annual,East of England,0.328,9.143
2070,Annual,East of England,0.376,7.865
2071,Annual,East of England,0.306,7.087
2072,Annual,East of England,0.303,6.405
2073,Annual,East of England,0.309,7.595
2074,Annual,East of England,0.341,6.635
2075,Annual,East of England,0.318,6.746
2076,Annual,East of England,0.338,6.667
2077,Annual,East of England,0.330,6.278
2078,Annual,East of England,0.313,8.540
1981,Annual,East Scotland,0.571,17.849
1982,Annual,East Scotland,0.459,12.918
1983,Annual,East Scotland,0.500,13.811
1984,Annual,East Scotland,0.469,14.107
1985,Annual,East Scotland,0.472,14.623
1986,Annual,East Scotland,0.424,9.352
1987,Annual,East Scotland,0.447,11.692
1988,Annual,East Scotland,0.514,11.403
1989,Annual,East Scotland,0.453,12.428
1990,Annual,East Scotland,0.495,13.252
1991,Annual,East Scotland,0.431,13.553
1992,Annual,East Scotland,0.491,11.233
1993,Annual,East Scotland,0.486,12.610
1994,Annual,East Scotland,0.501,12.107
1995,Annual,East Scotland,0.559,14.723
1996,Annual,East Scotland,0.465,13.075
1997,Annual,East Scotland,0.490,10.673
1998,Annual,East Scotland,0.518,12.434
1999,Annual,East Scotland,0.462,10.962
2000,Annual,East Scotland,0.518,12.855
2001,Annual,East Scotland,0.470,10.862
2002,Annual,East Scotland,0.492,12.962
2003,Annual,East Scotland,0.492,11.465
2004,Annual,East Scotland,0.466,11.000
